kampanya_id;banka_adi;banka_kodu;kaynak_url;cekim_tarihi;sema_surumu;kampanya_turu;kampanya_turu__yontem;kampanya_turu__guven;urun_turu;urun_turu__yontem;urun_turu__guven;hedef_kitle;hedef_kitle__yontem;hedef_kitle__guven;kar_payi_orani;kar_payi_orani__yontem;kar_payi_orani__guven;finansman_tutari_max;finansman_tutari_max__yontem;finansman_tutari_max__guven;vade_ay_max;vade_ay_max__yontem;vade_ay_max__guven;taksit_sayisi;taksit_sayisi__yontem;taksit_sayisi__guven;tahsis_ucreti;tahsis_ucreti__yontem;tahsis_ucreti__guven;masraf_bilgisi;masraf_bilgisi__yontem;masraf_bilgisi__guven;masrafsiz_mi;masrafsiz_mi__yontem;masrafsiz_mi__guven;odul_miktari;odul_miktari__yontem;odul_miktari__guven;indirim_orani;indirim_orani__yontem;indirim_orani__guven;alisveris_puani;alisveris_puani__yontem;alisveris_puani__guven;kampanya_avantaji;kampanya_avantaji__yontem;kampanya_avantaji__guven;kampanya_bitis;kampanya_bitis__yontem;kampanya_bitis__guven;kampanya_kosullari;kampanya_kosullari__yontem;kampanya_kosullari__guven
0209-fa486b68fcec;Ziraat Katılım Bankası A.Ş.;0209;https://www.ziraatkatilim.com.tr/kart-kampanyalari/enplusta-4-taksit;2026-08-19T17:07:56.267722;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;4;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Ziraat Katılım Bankkart ile Enplus mağazalarından veya enplus.com.tr adresinden yapılan alışverişlerde peşin fiyatına 4 taksit imkanı. İşlemlerin Bankkart POS'undan yapılması zorunludur. Ücretsiz ve ticari kartlar dahil değildir. Bireysel kartlarda yasal düzenlemelere göre azami taksit sayısı değişebilir. Üye işyeri uygulamalarına ve ürüne bağlı olarak taksit sayısı değişkenlik gösterebilir. Banka koşulları değiştirme ve kampanyayı durdurma hakkını saklı tutar.;llm;0.7
0209-fa6ca7d275c0;Ziraat Katılım Bankası A.Ş.;0209;https://www.ziraatkatilim.com.tr/bireysel/hesaplar/sosyal-medya-icerik-ureticisi-hesabi;2026-08-24T16:55:23.127587;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Sosyal medya içerik üreticileri ve uygulama geliştiricileri için özel vergi avantajı sağlayan, KDV'den istisna edilmiş ve gelir vergisi tevkifatının otomatik yapıldığı özel cari hesap türü.;llm;0.7;;belirtilmemis;0.0;Hesap açılışı için 193 Sayılı Kanunun Mükerrer 20/B Maddesi Uygulamasına İlişkin İstisna Belgesi gereklidir. Hesaplar TL, USD ve EUR cinslerinden açılabilir. Açılışlar sadece şubeler üzerinden ve mesai saatleri içinde yapılabilir. Yurtiçi gerçek müşterilere açıktır. Vergi kesintisi işlem anında %15 oranında yapılır.;llm;0.7
0209-ff89a797257d;Ziraat Katılım Bankası A.Ş.;0209;https://www.ziraatkatilim.com.tr/kart-kampanyalari/yatas-beddingde-8-taksit;2026-08-19T17:11:22.670317;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;8;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Ziraat Katılım Bankkart ile Yataş Bedding mağazalarından ve yatasbedding.com.tr'den yapılan alışverişlerde peşin fiyatına 8 taksit imkanı. İşlemlerin Bankkart POS'undan yapılması ve satış yetkilisine taksit talebinin hatırlatılması gerekmektedir. Ücretsiz ve ticari kartlar dahil değildir. Franchise mağazalarda ve yasal düzenlemelere göre taksit sayıları değişebilir. Kampanya yalnızca anlaşmalı mağazalarda geçerlidir. Banka koşulları değiştirme hakkını saklı tutar.;llm;0.7
0209-ff99d16795db;Ziraat Katılım Bankası A.Ş.;0209;https://www.ziraatkatilim.com.tr/kart-kampanyalari/giyim-ve-ayakkabi-alisverisinizde-toplam-1000-tl-bankkart-lira-3;2026-08-24T16:58:41.752008;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;1000.0;kural;0.846;;belirtilmemis;0.0;;belirtilmemis;0.0;Giyim ve ayakkabı sektöründe yapılan belirli tutarlar üzerindeki alışverişlerde Bankkart Lira kazanımı (5.000-9.999 TL arası için 500 TL, 10.000 TL ve üzeri için 1.000 TL);llm;0.7;2026-09-07;kural;0.858;Kampanyaya katılım için Ziraat Katılım Mobil, Web Sitesi veya İnternet Şube üzerinden ön kayıt zorunludur. Sadece Ziraat Katılım Bireysel Bankkart kredi kartı ile yapılan işlemler dahildir. Ticari ve ücretsiz kartlar dahil değildir. Aynı gün aynı işyerinden yapılan harcamaların sadece ilki sayılır. Ana faaliyeti giyim ve ayakkabı olmayan e-ticaret ve fiziki işyerleri dahil değildir. Kazanılan puanlar anında yüklenir, iade durumunda geri alınır veya borç olarak yansıtılır. Kampanya başka kampanyalarla birleştirilemez. Kampanya dönemi: 08-08-2026 - 07-09-2026.;llm;0.7
0210-0417d796e5fd;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercard-sahiplerine-hop-suruslerinde-200-tl-indirim;2026-08-19T17:04:56.086925;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;200.0;kural;0.851;;belirtilmemis;0.0;;belirtilmemis;0.0;Hop sürüşlerinde Masterpass'e kayıtlı VKart Mastercard veya banka kartı kullanımı ile 200 TL indirim kazanma fırsatı;llm;0.7;2026-09-30;hibrit;0.967;Masterpass'e kayıtlı VKart Mastercard veya banka kartı kullanımı gereklidir. Kupon kodu Hop mobil uygulamasına eklenmelidir. Kampanya 15.000 kodla sınırlıdır. İndirim bakiyesi tükenene kadar geçerlidir. Sürüş iadesi halinde indirim tutarı iade edilmez. Diğer kampanyalarla birleştirilemez. 30.09.2026 tarihine kadar kullanılmalıdır. Yeni müşteriler Vakıf Katılım Mobil veya şube üzerinden müşteri olabilir, mevcut müşteriler doğrudan başvurabilir.;llm;0.7
0210-1556b5645fe5;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vclub-dunyasi-artik-vakif-katilim-mobilde;2026-08-24T17:01:07.166591;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-12-31;hibrit;0.854;Vakıf Katılım Mobil uygulaması üzerinden erişim sağlanmalıdır. VClub ayrıcalıklarından yararlanabilmek için Vakıf Katılım Kredi ya da Banka kartının aktif kullanılıyor olması gerekmektedir. QR ödeme ayrıcalıkları için kredi kartının 'İnternet Üzerinde Alışveriş' ayarlarının açık olması şarttır. İndirim oranları ve ayrıcalıklar müşteriye özel olarak değişiklik gösterebilir. Kredi kartı talepleri bankanın kredi ve tahsis politikaları çerçevesinde değerlendirilir. Kampanya koşulları bankanın inisiyatifinde değiştirilebilir veya durdurulabilir.;llm;0.7
0210-1ae8143681b6;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/english-homeda-15-indirim;2026-08-19T17:04:31.076325;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;15.0;kural;0.877;;belirtilmemis;0.0;Vakıf Katılım müşterileri için English Home alışverişlerinde tüm indirimlere ek %15 indirim;llm;0.7;2026-08-31;hibrit;0.965;2.000 TL üzeri alışverişlerde geçerlidir. Kodlar yedek parça, dünya markaları ve günün fırsatları hariç tüm ürünlerde kullanılır. Mobil şube veya web sitesi üzerinden kod oluşturulmalıdır.;llm;0.7
0210-23a5ee5a3344;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar;2026-08-24T17:01:17.163592;1.2.0;finansman;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Mobil Şubeyi indirip görüntülü görüşmeyle müşterimiz olun; havale, EFT ve FAST işlemlerinize para ödemekten kurtulun.";llm;0.7;;belirtilmemis;0.0;Müşterilerimizin nakdi ve gayrinakdi olarak kullanabilecekleri finansman ürünlerine bu sayfadan ulaşılabilir.;llm;0.7
0210-31ecc09b8f16;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/mastercardla-egitimde-vade-farksiz-5-taksit;2026-08-19T17:05:14.346121;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;5;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Eğitim harcamalarında vade farksız 5 taksit avantajı;llm;0.7;2026-12-31;hibrit;0.965;2.000 TL – 300.000 TL arası eğitim harcamaları geçerlidir. Sadece bireysel Mastercard logolu kredi kartları (ek ve sanal kartlar dahil) dâhildir. VKart TROY, VKart Business ve VKart Debit dâhil değildir. Bir müşteri en fazla 3 adet harcamayı taksitlendirebilir. Katılım için SMS (MCEGT2026 yazıp 3881'e) veya mobil şube üzerinden 'Katıl' butonu kullanılmalıdır.;llm;0.7
0210-5174ebf9b2b6;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/muhikuda-20-indirim;2026-08-19T17:04:43.715168;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;20.0;kural;0.877;;belirtilmemis;0.0;%20 indirim;llm;0.7;2026-12-31;hibrit;0.967;1.000 TL ve üzeri sepet tutarı gereklidir. Deneyim & aktivite hediyeleri, taze çiçek, söz & nişan hediyelikleri kategorileri dâhil değildir. İndirim kodu Mobil Şube üzerinden oluşturulmalıdır.;llm;0.7
0210-5a8a10e35b75;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/ayin-ilk-haftasi-vkart-troy-haftasi_1;2026-08-19T17:04:41.103525;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;TROY kartla Pazarama’da tek seferde 1.000 TL ve üzeri alışverişlerde 200 TL indirim;llm;0.7;2026-09-07;hibrit;0.959;Tek seferde 1.000 TL ve üzeri alışveriş, TROY logolu kart kullanımı, Pazarama.com veya mobil uygulama üzerinden ödeme, kargo bedeli hariç sepet tutarı, her ay sadece bir kez kullanılabilir. Dijital servisler, altın, enerji içecekleri, bebek sütü ve tatil alışverişlerinde geçerli değildir.;llm;0.7
0210-5ece97e9c328;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercarddan-pamukkale-turizmde-400-tl-indirim;2026-08-19T17:04:11.031518;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Pamukkale Turizm web sayfası ve mobil uygulaması üzerinden otobüs bileti alımlarında 400 TL'ye varan indirim kuponu kazanma;llm;0.7;2026-12-31;hibrit;0.854;Masterpass'e kayıtlı VKart Debit veya kredi kartı ile satın alınan biletlerde geçerlidir. Her bilet için 50 TL indirim uygulanır, toplamda en fazla 8 bilet ve 400 TL indirim hakkı vardır. Kampanya ilk 5.000 biletle sınırlıdır. İndirim kodu satın alma aşamasında girilmelidir.;llm;0.7
0210-64e035f6bb9c;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/troyla-egitimde-vade-farksiz-5-taksit;2026-08-19T17:04:33.577213;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;5;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-12-31;hibrit;0.965;Eğitim harcamaları için geçerlidir. 2.000 TL – 700.000 TL arası tutarlar. Bireysel TROY Kredi Kartları ve bunlara bağlı ek/sanal kartlar dâhildir. VKart Mastercard, VKart Business ve VKart Debit dâhil değildir. Bir müşteri en fazla 3 adet eğitim harcamasını taksitlendirebilir. Katılım için TROYEGT2026 yazıp 3881'e SMS gönderilmesi veya mobil şube üzerinden katılım sağlanması gerekir. Vakıf Katılım müşterisi olmayanlar mobil uygulama veya şube üzerinden müşteri olabilirler. Vade farksız 5 taksit avantajı sunulmaktadır. Banka kampanyayı durdurma veya koşulları değiştirme hakkını saklı tutar.;llm;0.7
0210-6b1029c52e14;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/tamamla-kazan;2026-08-24T17:01:05.406833;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Vakıf Katılım Mobil uygulamasında 6 kriteri tamamlayan müşterilere özel; 98/2 kâr paylaşım oranı, döviz ve kıymetli madenlerde özel kur, Espressolab'de 2 hediye kahve ve 1 aylık tabii Premium üyelik.";llm;0.7;2029-12-31;hibrit;0.854;Bir ay boyunca Tamamla Kazan kriterlerinden en az 6 tanesinin tamamlanması gerekmektedir. Kriterler her ay başında sıfırlanır. Kampanyadan yalnızca bireysel müşteriler faydalanabilir. Ödüller kriterlerin tamamlandığı ayı takip eden ayın ilk haftasında gönderilir. Mevcut avantaj kullanılırken kriterler tekrar sağlanırsa süre uzatılır veya yeni avantaj eklenebilir.;llm;0.7
0210-70232251bd6f;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/sevimli-dostlarimizin-harcamalarina-5-taksit;2026-08-19T17:05:03.784090;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;5;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-12-31;hibrit;0.965;Veteriner harcamaları (MCC kodu 742) için geçerlidir. 2.000 TL – 100.000 TL arası harcama tutarları. Bireysel kredi kartları, ek kartlar ve sanal kartlar dâhildir. VKart Business ve VKart Debit dâhil değildir. En fazla 3 adet harcama taksitlendirilebilir. Katılım SMS (VETERINER 3881) veya mobil şube üzerinden yapılır. Vade farksız 5 taksit avantajı sunulur. Banka kampanyayı durdurma veya koşulları değiştirme hakkını saklı tutar. Yeni müşteriler mobil uygulama veya şube üzerinden müşteri olabilirler. Kampanya süresi: 25 Mayıs 2026 - 31 Aralık 2026.;llm;0.7
0210-9497c62ed589;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/mastercard-ile-enuyguncomda-150-tl-indirim;2026-08-19T17:04:13.552798;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;150.0;kural;0.851;;belirtilmemis;0.0;;belirtilmemis;0.0;Masterpass'a kayıtlı Mastercard logolu Vakıf Katılım Kredi Kartı ile enuygun.com mobil uygulaması üzerinden yapılan ilk otobüs bileti alımında 150 TL indirim kazanma fırsatı.;llm;0.7;2026-08-31;hibrit;0.964;Masterpass'e kayıtlı Mastercard logolu Vakıf Katılım Banka veya Kredi Kartı ile ödeme yapılması, 300 TL ve üzeri tutardaki ilk otobüs bileti alımı, kampanya 10.000 kod ile sınırlıdır, Metro Turizm biletlerinde kullanılamaz, iptal durumunda indirim iade edilmez, bir kullanıcı bir kez yararlanabilir, kampanya başka kampanyalarla birleştirilemez. İndirim kodu enuygun.com mobil uygulaması ödeme sayfasında kullanılmalıdır. Kampanya 06 Ocak 2026 - 31 Ağustos 2026 tarihleri arasında geçerlidir ve 31 Ağustos 2026 tarihine kadar olan seferlerde uygulanır. Vakıf Katılım müşterisi olmayanlar önce müşteri olmalıdır.;llm;0.7
0210-963c04bc483b;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vakif-katilimli-olanlara-tabiiden-premium-uyelik;2026-08-24T17:01:03.163025;1.2.0;yeni_musteri;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vakıf Katılım Mobil Şube üzerinden 'TABİİ' davet koduyla müşteri olanlara 1 aylık tabii Premium üyelik kodu verilir.;llm;0.7;2026-11-30;hibrit;0.854;Kampanya ilk 1.000 kişi için geçerlidir. Her müşteri kampanyadan bir kez yararlanabilir. Kazanılan kodun kullanım süresi bir aydır. Mobil şube üzerinden 'TABİİ' davet koduyla müşteri olunması gerekmektedir.;llm;0.7
0210-9a258e1bba1b;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/nota-cicekte-20-indirim;2026-08-19T17:04:18.590584;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;20.0;kural;0.877;;belirtilmemis;0.0;Nota Çiçek'te alışverişlerde %20 indirim;llm;0.7;2026-12-31;hibrit;0.854;İndirim kodu www.notacicek.com üzerinden çiçek ve yenilebilir çiçek ürünlerinde geçerlidir. Kod tek kullanımlıktır, bölünemez ve başka kampanyalarla birleştirilemez. İptal/iade durumunda ödüller iptal edilir. Kodlar satılamaz veya paraya çevrilemez. Vakıf Katılım müşterisi olmayanlar mobil uygulama veya şube üzerinden müşteri olabilirler.;llm;0.7
0210-9bf060d7c105;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/otel-rezervasyonlarinda-2500-tl-indirim;2026-08-19T17:05:08.928591;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2500.0;kural;0.791;;belirtilmemis;0.0;;belirtilmemis;0.0;Otel rezervasyonlarında 2.500 TL indirim;llm;0.7;2026-12-31;kural;0.887;10.000 TL ve üzeri otel rezervasyonlarında geçerlidir. İndirim kodu bilet.com mobil uygulamasında kullanılmalıdır. Kod tek kullanımlıktır ve 31/12/2026 tarihine kadar geçerlidir. İptal/iade durumunda indirim tutarı iade edilmez.;llm;0.7
0210-a009d6e68e4b;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/lizaydan-yapacaginiz-taki-alisverislerinizde-50ye-varan-indirim;2026-08-19T17:05:01.205519;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;50.0;kural;0.857;;belirtilmemis;0.0;"Lizay Pırlanta mağazalarında pırlanta alışverişlerinde %50, altın takı alışverişlerinde %25 indirim; online alışverişlerde ek %5 indirim (VAKIFKATILIM5 kodu ile)";llm;0.7;;belirtilmemis;0.0;Kampanya ziynet, sarrafiye ve 22 ayar bileziklerde geçerli değildir. İndirim kodu Mobil Şube üzerinden oluşturulmalıdır. Online indirim için VAKIFKATILIM5 kodu kullanılmalıdır.;llm;0.7
0210-acc7279bb21b;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkartla-sarj-et-yola-devam-et_1;2026-08-19T17:04:26.118303;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;500.0;kural;0.853;;belirtilmemis;0.0;;belirtilmemis;0.0;Her 250 TL ve üzeri elektrikli araç şarj ödemesi için %20 iade, toplamda 500 TL'ye varan iade kazanma fırsatı.;llm;0.7;2026-08-31;hibrit;0.964;Bireysel Vakıf Katılım Kredi Kartı sahipleri için geçerlidir. MCC kodu 5552 olan işlemler, 250 TL ve üzeri tutarlar kampanyaya dahildir. VKart Business ve VKart Debit hariçtir. İadeler 04.09.2026 tarihinde yansıtılır. Müşteri bazında maksimum iade tutarı 500 TL'dir. Katılım SMS (SARJAGUSTOS 3881) veya mobil şube üzerinden yapılmalıdır.;llm;0.7
0210-ae68b0cabf44;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/dijitalden-musteri-ol-hisse-senedi-islemlerinde-75-komisyon-indirimi-kazan;2026-08-19T17:04:46.257415;1.2.0;yatirim_urunu;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Hisse senedi alım-satım işlemlerinde standart komisyon oranı yerine on binde 5 komisyon oranı uygulanır (%75 komisyon indirimi).;llm;0.7;2027-12-31;hibrit;0.854;Sadece görüntülü görüşme ile dijital müşteri olan ve dijital kanallardan yatırım hesabı açan bireysel müşteriler yararlanabilir. Ticari ve tüzel müşteriler dahil değildir.;llm;0.7
0210-bda0f693a1df;Vakıf Katılım Bankası A.Ş.;0210;https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/arzumda-15-indirim;2026-08-19T17:04:51.185589;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;15.0;kural;0.877;;belirtilmemis;0.0;Arzum'da yapacakları alışverişlerde %15 indirim;llm;0.7;2026-12-31;hibrit;0.854;Kampanya kodları sadece www.arzum.com.tr adresinde geçerlidir. Kodlar, sepette en fazla 2 ürün için kullanılabilir. Kampanyadan faydalanabilmek için www.arzum.com.tr web sitesine üye girişi yapılması gerekmektedir. Farklı kampanyalarla birleştirilemez. Vakıf Katılım Bankası AŞ ve Arzum, önceden haber vermeksizin kampanyayı durdurma, sona erdirme, kampanya kapsamını ve koşullarını değiştirme hakkını saklı tutar. Mobil Şube üzerinden indirim kodu oluşturulmalıdır. Yeni müşteriler için 'Vakıf Katılımlı Ol' adımı veya şube başvurusu gereklidir.;llm;0.7
